phonebridgeId:ID(PhoneBridge),source_db,patient_id:long,phone_norm,phone_type,rc_call_count:float,campaign_count:float,campaigns_contacted,primary_campaign,:LABEL
RADP:1001984:9122222100,RADP,1001984,9122222100,patient,0.0,0.0,,,PhoneBridge
RADP:1001984:9124615737,RADP,1001984,9124615737,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1001987:9545032855,ESR,1001987,9545032855,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1001994:2106183364,SAPA,1001994,2106183364,patient,0.0,0.0,,,PhoneBridge
SAPA:1001994:2142890612,SAPA,1001994,2142890612,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1001995:2144237479,SMED,1001995,2144237479,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1001996:8139610279,RADJ,1001996,8139610279,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1001997:6157187826,NRA,1001997,6157187826,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1002003:4235633883,NRAA,1002003,4235633883,patient,0.0,0.0,,,PhoneBridge
NRAA:1002003:9312007865,NRAA,1002003,9312007865,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1002004:4238479308,PMR,1002004,4238479308,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1002005:9017784423,NRA,1002005,9017784423,patient,0.0,0.0,,,PhoneBridge
NRA:1002005:6152910449,NRA,1002005,6152910449,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1002009:4076788906,RADU,1002009,4076788906,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1002013:2145609380,RADS2,1002013,2145609380,patient,0.0,0.0,,,PhoneBridge
RADS2:1002013:7132688647,RADS2,1002013,7132688647,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1002014:9728357247,RADX,1002014,9728357247,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1002020:7132420846,RADB,1002020,7132420846,cell,0.0,0.0,,,PhoneBridge
RADB:1002020:8178867082,RADB,1002020,8178867082,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1002023:7254485486,WRAD,1002023,7254485486,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1002023:7028058540,WRAD,1002023,7028058540,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADZ:1002026:5619402400,RADZ,1002026,5619402400,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1002030:4236525204,PMR,1002030,4236525204,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1002034:9313813385,PMR,1002034,9313813385,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1002035:4195767333,RADT,1002035,4195767333,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1002039:6153694135,NRAA,1002039,6153694135,patient,0.0,0.0,,,PhoneBridge
NRAA:1002039:8656655887,NRAA,1002039,8656655887,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1002042:9312095847,RADL,1002042,9312095847,patient,0.0,0.0,,,PhoneBridge
RADL:1002042:6154451807,RADL,1002042,6154451807,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1002043:9046674189,RADE,1002043,9046674189,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1002047:2105404167,RADS2,1002047,2105404167,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1002049:8132796506,ESR,1002049,8132796506,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1002051:7253428490,WRAD,1002051,7253428490,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1002052:7026103098,RADF,1002052,7026103098,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1002054:6156875381,RADG,1002054,6156875381,responsible_party,1.0,1.0,ESR,ESR,PhoneBridge
RADM:1002057:8175276755,RADM,1002057,8175276755,patient,0.0,0.0,,,PhoneBridge
RADM:1002057:8173047782,RADM,1002057,8173047782,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1002059:9044307101,RADE,1002059,9044307101,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1002062:9018660862,RADA,1002062,9018660862,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1002064:7253061252,RADQ,1002064,7253061252,patient,0.0,0.0,,,PhoneBridge
RADQ:1002064:7758116541,RADQ,1002064,7758116541,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1002065:4783418894,RADP,1002065,4783418894,patient,0.0,0.0,,,PhoneBridge
RADU:1002067:3052812130,RADU,1002067,3052812130,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1002070:3309666501,ACRB,1002070,3309666501,patient,0.0,0.0,,,PhoneBridge
ACRB:1002070:9373612979,ACRB,1002070,9373612979,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1002071:4238095576,NRA,1002071,4238095576,patient,0.0,0.0,,,PhoneBridge
NRA:1002071:8658075597,NRA,1002071,8658075597,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1002073:9018925053,RADR,1002073,9018925053,responsible_party,1.0,1.0,IAI,IAI,PhoneBridge
RADM:1002076:7134780942,RADM,1002076,7134780942,patient,0.0,0.0,,,PhoneBridge
RADM:1002076:2143512551,RADM,1002076,2143512551,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1002080:9544535452,PXP,1002080,9544535452,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1002083:6158661916,MRB,1002083,6158661916,responsible_party,1.0,1.0,CRC,CRC,PhoneBridge
NRAA:1002085:9014952307,NRAA,1002085,9014952307,patient,0.0,0.0,,,PhoneBridge
NRAA:1002085:9319352244,NRAA,1002085,9319352244,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1002087:3305714594,RADI2,1002087,3305714594,patient,0.0,0.0,,,PhoneBridge
RADI2:1002087:9377539721,RADI2,1002087,9377539721,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1002088:2102641675,GSIA,1002088,2102641675,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1002092:5127477356,SAPA,1002092,5127477356,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1002096:9546568163,PXP,1002096,9546568163,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1002099:3059511421,RADO,1002099,3059511421,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1002102:6157778124,RADG,1002102,6157778124,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1002105:7132597064,SMED,1002105,7132597064,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1002106:6149707624,RADC,1002106,6149707624,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1002109:9548065295,CIRPA,1002109,9548065295,patient,0.0,0.0,,,PhoneBridge
CIRPA:1002109:4074986546,CIRPA,1002109,4074986546,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1002111:7138507979,RADM,1002111,7138507979,patient,0.0,0.0,,,PhoneBridge
RADM:1002111:2148371254,RADM,1002111,2148371254,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1002117:8178436263,RADM,1002117,8178436263,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1002118:6154055606,RADL,1002118,6154055606,patient,0.0,0.0,,,PhoneBridge
RADL:1002118:6152802298,RADL,1002118,6152802298,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1002122:7022029964,RADF,1002122,7022029964,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1002126:6789174551,RADD,1002126,6789174551,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1002130:2107727132,RADB,1002130,2107727132,cell,0.0,0.0,,,PhoneBridge
RADB:1002130:5126731069,RADB,1002130,5126731069,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1002132:7068470598,RADD,1002132,7068470598,patient,0.0,0.0,,,PhoneBridge
RADD:1002132:7709342693,RADD,1002132,7709342693,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1002134:7704270518,RADK,1002134,7704270518,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1002135:4239386198,RADA,1002135,4239386198,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1002139:7259897465,RADF,1002139,7259897465,patient,0.0,0.0,,,PhoneBridge
RADF:1002139:7759086884,RADF,1002139,7759086884,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1002142:4238924885,NRAA,1002142,4238924885,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1002146:5139671575,ACR,1002146,5139671575,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1002150:7139399595,RADH,1002150,7139399595,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1002152:2103994959,SMED,1002152,2103994959,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1002152:9724209825,SMED,1002152,9724209825,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADF:1002156:7752126090,RADF,1002156,7752126090,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1002159:2147985406,SAPA,1002159,2147985406,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1002160:8654507700,RADA,1002160,8654507700,patient,0.0,0.0,,,PhoneBridge
RADA:1002160:9313400282,RADA,1002160,9313400282,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1002163:6153457477,TRI,1002163,6153457477,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1002164:4079694235,RADZ,1002164,4079694235,patient,0.0,0.0,,,PhoneBridge
RADZ:1002164:9049385680,RADZ,1002164,9049385680,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1002165:4239742322,RADL,1002165,4239742322,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1002167:5137654772,RADT,1002167,5137654772,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1002171:4237448168,NRAA,1002171,4237448168,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1002172:8658199494,MRB,1002172,8658199494,responsible_party,1.0,1.0,TRI,TRI,PhoneBridge
CIRPA:1002175:5617236553,CIRPA,1002175,5617236553,patient,0.0,0.0,,,PhoneBridge
RADZ:1002178:5615822704,RADZ,1002178,5615822704,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1002182:4075908488,ESR,1002182,4075908488,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1002184:8654851090,RADR,1002184,8654851090,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1002187:9727973715,RADB,1002187,9727973715,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1002189:9017494026,RADS,1002189,9017494026,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1002192:9728822130,RADX,1002192,9728822130,patient,0.0,0.0,,,PhoneBridge
RADX:1002192:2147491497,RADX,1002192,2147491497,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1002193:8174648328,IAI,1002193,8174648328,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1002196:5127033052,RASFA,1002196,5127033052,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1002199:9013251941,NRA,1002199,9013251941,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1002202:8177304233,IAI,1002202,8177304233,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1002202:7132695413,IAI,1002202,7132695413,responsible_party_cell,0.0,0.0,,,PhoneBridge
CRC:1002206:9378066902,CRC,1002206,9378066902,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1002208:5134973565,RADT,1002208,5134973565,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1002209:7138488642,RASFA,1002209,7138488642,patient,0.0,0.0,,,PhoneBridge
RASFA:1002209:2107528330,RASFA,1002209,2107528330,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1002213:7132656973,RASFA,1002213,7132656973,patient,0.0,0.0,,,PhoneBridge
RASFA:1002213:5126839689,RASFA,1002213,5126839689,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1002214:5136018399,RADI2,1002214,5136018399,patient,0.0,0.0,,,PhoneBridge
RADI2:1002214:2163303025,RADI2,1002214,2163303025,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1002218:6153421926,PMR,1002218,6153421926,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1002220:7028673705,RADQ,1002220,7028673705,patient,0.0,0.0,,,PhoneBridge
RADQ:1002220:7026371726,RADQ,1002220,7026371726,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1002221:2146080795,RASFA,1002221,2146080795,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1002223:8652271488,TRI,1002223,8652271488,patient,0.0,0.0,,,PhoneBridge
TRI:1002223:9013191287,TRI,1002223,9013191287,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1002227:5138724474,ACR,1002227,5138724474,patient,0.0,0.0,,,PhoneBridge
ACR:1002227:9378781640,ACR,1002227,9378781640,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1002230:6154017304,RADL,1002230,6154017304,patient,0.0,0.0,,,PhoneBridge
RADL:1002230:9012445567,RADL,1002230,9012445567,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1002233:4196523052,ACRB,1002233,4196523052,patient,0.0,0.0,,,PhoneBridge
ACRB:1002233:9375196939,ACRB,1002233,9375196939,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1002241:8179039509,IAI,1002241,8179039509,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1002244:9125165154,RADK,1002244,9125165154,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1002248:9315037924,TRI,1002248,9315037924,patient,0.0,0.0,,,PhoneBridge
TRI:1002248:6157132764,TRI,1002248,6157132764,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1002251:6154908749,MRB,1002251,6154908749,patient,0.0,0.0,,,PhoneBridge
MRB:1002251:9319631259,MRB,1002251,9319631259,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1002255:2166616740,RADN,1002255,2166616740,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1002259:9124173190,RADP,1002259,9124173190,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1002260:8173006953,RADH,1002260,8173006953,patient,0.0,0.0,,,PhoneBridge
RADH:1002260:2142233749,RADH,1002260,2142233749,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1002261:5126117791,RADB,1002261,5126117791,responsible_party,1.0,1.0,ACR,ACR,PhoneBridge
RADK:1002265:4048683551,RADK,1002265,4048683551,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1002268:5619595698,PXP,1002268,5619595698,patient,0.0,0.0,,,PhoneBridge
PXP:1002268:9046420885,PXP,1002268,9046420885,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1002271:9314826114,RADR,1002271,9314826114,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1002272:7132390946,RADM,1002272,7132390946,responsible_party,1.0,1.0,TRI,TRI,PhoneBridge
RADJ:1002273:5616157914,RADJ,1002273,5616157914,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1002274:4198133711,RADI2,1002274,4198133711,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1002277:4044190788,RADI,1002277,4044190788,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1002281:6155952975,PMR,1002281,6155952975,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1002282:9314032724,RADR,1002282,9314032724,patient,0.0,0.0,,,PhoneBridge
RADR:1002282:4235635384,RADR,1002282,4235635384,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1002286:8652361540,RADR,1002286,8652361540,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1002290:2163521750,ACR,1002290,2163521750,patient,0.0,0.0,,,PhoneBridge
ACR:1002290:4198824966,ACR,1002290,4198824966,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1002292:4074064340,RADJ,1002292,4074064340,patient,0.0,0.0,,,PhoneBridge
PXP:1002295:5617904242,PXP,1002295,5617904242,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1002299:8175331383,GSIA,1002299,8175331383,patient,0.0,0.0,,,PhoneBridge
GSIA:1002299:5127668079,GSIA,1002299,5127668079,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1002300:3052413343,RADJ,1002300,3052413343,responsible_party,1.0,1.0,IAI,IAI,PhoneBridge
RADS2:1002303:9725400855,RADS2,1002303,9725400855,patient,0.0,0.0,,,PhoneBridge
RADS2:1002303:9723859978,RADS2,1002303,9723859978,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1002307:8659445262,PMR,1002307,8659445262,patient,0.0,0.0,,,PhoneBridge
PMR:1002307:9318332294,PMR,1002307,9318332294,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1002308:2143933668,IAI,1002308,2143933668,patient,0.0,0.0,,,PhoneBridge
IAI:1002308:8174600574,IAI,1002308,8174600574,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1002310:2102906010,RADH,1002310,2102906010,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1002311:9012304873,RADR,1002311,9012304873,patient,1.0,1.0,ACRB,ACRB,PhoneBridge
RADR:1002311:9318630245,RADR,1002311,9318630245,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1002315:8659823568,RADA,1002315,8659823568,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1002317:7705976473,RADK,1002317,7705976473,patient,0.0,0.0,,,PhoneBridge
RADK:1002317:9125959461,RADK,1002317,9125959461,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1002318:8178982451,GSIA,1002318,8178982451,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1002318:2145861143,GSIA,1002318,2145861143,responsible_party_cell,0.0,0.0,,,PhoneBridge
GSIA:1002319:2109739069,GSIA,1002319,2109739069,patient,0.0,0.0,,,PhoneBridge
GSIA:1002319:9728444426,GSIA,1002319,9728444426,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1002321:3308529226,ACR,1002321,3308529226,patient,0.0,0.0,,,PhoneBridge
ACR:1002321:5139906070,ACR,1002321,5139906070,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1002324:7708529608,RADP,1002324,7708529608,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1002324:7068609411,RADP,1002324,7068609411,responsible_party_cell,0.0,0.0,,,PhoneBridge
CIRPA:1002325:3054615885,CIRPA,1002325,3054615885,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1002328:9317144534,RADS,1002328,9317144534,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1002329:8179478353,SMED,1002329,8179478353,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1002333:3308257226,RADC,1002333,3308257226,patient,0.0,0.0,,,PhoneBridge
RADC:1002333:2163755569,RADC,1002333,2163755569,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1002335:6784069669,RADD,1002335,6784069669,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1002336:6145971143,RADT,1002336,6145971143,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1002337:4236823211,RADR,1002337,4236823211,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1002338:4042797529,GRH,1002338,4042797529,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1002342:4237906276,RADS,1002342,4237906276,patient,0.0,0.0,,,PhoneBridge
RADS:1002342:8654593469,RADS,1002342,8654593469,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1002345:6786151715,GRH,1002345,6786151715,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1002346:7258134445,RADQ,1002346,7258134445,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1002349:4234181350,NRA,1002349,4234181350,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1002350:8654214976,PMR,1002350,8654214976,patient,0.0,0.0,,,PhoneBridge
PMR:1002350:9014476542,PMR,1002350,9014476542,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1002354:5615572301,PXP,1002354,5615572301,patient,0.0,0.0,,,PhoneBridge
PXP:1002354:9046245358,PXP,1002354,9046245358,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1002356:9378779420,RADI2,1002356,9378779420,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1002360:9728149890,GSIA,1002360,9728149890,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1002364:6143366402,ACRB,1002364,6143366402,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1002368:7024587266,RADQ,1002368,7024587266,patient,0.0,0.0,,,PhoneBridge
RADQ:1002368:7256504608,RADQ,1002368,7256504608,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1002370:6157950253,MRB,1002370,6157950253,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1002373:7259516325,RADF,1002373,7259516325,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1002376:8138276127,RADU,1002376,8138276127,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1002380:4788378449,RADK,1002380,4788378449,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1002384:3053285093,RADJ,1002384,3053285093,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1002388:4239534496,RADS,1002388,4239534496,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1002392:2167396262,RADN,1002392,2167396262,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1002395:5612825371,CIRPA,1002395,5612825371,patient,1.0,1.0,ACRB,ACRB,PhoneBridge
CIRPA:1002395:5618947583,CIRPA,1002395,5618947583,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1002397:6788288069,RADD,1002397,6788288069,patient,0.0,0.0,,,PhoneBridge
RADD:1002397:6783253334,RADD,1002397,6783253334,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1002398:3052822515,RADO,1002398,3052822515,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1002400:9547581529,ESR,1002400,9547581529,patient,0.0,0.0,,,PhoneBridge
ESR:1002400:3054889833,ESR,1002400,3054889833,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1002404:3302055879,ACR,1002404,3302055879,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1002408:6153480367,RADG,1002408,6153480367,responsible_party,1.0,1.0,IAI,IAI,PhoneBridge
NRAA:1002414:9016032672,NRAA,1002414,9016032672,patient,0.0,0.0,,,PhoneBridge
NRAA:1002414:4234424248,NRAA,1002414,4234424248,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1002415:5136814272,CRC,1002415,5136814272,patient,0.0,0.0,,,PhoneBridge
CRC:1002415:6144857143,CRC,1002415,6144857143,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1002418:9314189978,MRB,1002418,9314189978,patient,0.0,0.0,,,PhoneBridge
MRB:1002418:9014087618,MRB,1002418,9014087618,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1002422:2149610035,SMED,1002422,2149610035,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1002425:3057341093,RADO,1002425,3057341093,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1002427:6784681426,RADK,1002427,6784681426,patient,0.0,0.0,,,PhoneBridge
RADK:1002427:4043652350,RADK,1002427,4043652350,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1002430:7754737897,WRAD,1002430,7754737897,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1002431:9317553591,NRAA,1002431,9317553591,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1002435:8135937333,RADO,1002435,8135937333,patient,0.0,0.0,,,PhoneBridge
RADO:1002435:5618998135,RADO,1002435,5618998135,cell,0.0,0.0,,,PhoneBridge
RADO:1002435:4075697174,RADO,1002435,4075697174,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1002438:5129065928,RADB,1002438,5129065928,patient,0.0,0.0,,,PhoneBridge
RADB:1002438:2149523610,RADB,1002438,2149523610,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1002442:4197476907,RADT,1002442,4197476907,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1002444:2103810403,SMED,1002444,2103810403,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1002447:5122493137,SAPA,1002447,5122493137,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1002449:8177217989,RADH,1002449,8177217989,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1002450:4237235680,MRB,1002450,4237235680,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1002454:5124477846,RADS2,1002454,5124477846,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1002458:9724633558,SMED,1002458,9724633558,patient,0.0,0.0,,,PhoneBridge
SMED:1002458:2146879107,SMED,1002458,2146879107,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1002460:4045558483,RADD,1002460,4045558483,patient,0.0,0.0,,,PhoneBridge
RADD:1002460:4789906547,RADD,1002460,4789906547,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1002463:4077245917,RADZ,1002463,4077245917,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1002466:2145519402,RADM,1002466,2145519402,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1002469:7255704528,RADF,1002469,7255704528,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1002471:8132825276,RADJ,1002471,8132825276,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1002474:2146053270,GSIA,1002474,2146053270,patient,0.0,0.0,,,PhoneBridge
