rccallId:ID(RCCall),campaign_name,skill_name,agent_name,team_name,start_date,pre_queue:int,in_queue:int,agent_time:int,acw_time:int,total_time:int,abandon_time:int,abandon,sla:int,disp_name,hold_time:int,ani_norm,rc_attributable:boolean,tags,:LABEL
593000001486,ACRB,Inbound Main,Nicole Brown,PXP - Sagility,2026-04-06,130,27,1025,95,1277,0,N,0,Payment Collected,31,4322749163,True,Escalation,RCCall
593000001487,ESR,NRA English,Michael Rivera,PXP - Sagility,2025-09-04,185,13,1019,21,1238,29,Y,1,Promise to Pay,16,4120622924,True,,RCCall
593000001488,NRA,NRA English,Christopher Martinez,PXP - Sagility,2026-02-25,95,11,675,37,818,0,N,1,Wrong Number,8,4516320111,True,,RCCall
593000001489,ACR,Inbound Main,Sarah Thompson,RCM Offshore,2025-12-15,251,9,147,96,503,0,N,1,Answering Machine,8,3762897558,True,,RCCall
593000001490,ACR,CRC English,Ashley Wilson,PXP - Sagility,2025-08-24,76,16,60,3,155,0,N,1,Left Message,5,5618947764,True,First Time Call,RCCall
593000001491,NRA,Outbound Collection,Maria Santos,Collections South,2025-08-28,86,7,329,14,436,0,N,1,Callback Scheduled,29,5873032127,True,,RCCall
593000001492,NRAA,PMR English,Robert Garcia,Team Gamma,2026-01-31,67,13,325,62,467,0,N,1,Callback Scheduled,29,7809902399,True,,RCCall
593000001493,GSIA,NRA English,Ashley Wilson,PXP - Sagility,2026-03-11,131,15,327,114,587,0,N,1,Answering Machine,21,5761672167,True,Escalation,RCCall
593000001494,PMR,NRA English,Christopher Martinez,Collections North,2026-03-05,234,28,357,109,728,0,N,0,Answering Machine,17,7749694300,True,,RCCall
593000001495,ESR,NRA English,Jennifer Lee,RCM Offshore,2026-04-09,247,9,596,107,959,0,N,1,Resolved,43,6896787457,True,,RCCall
593000001496,GSIA,Espanol,Christopher Martinez,Team Alpha,2025-07-07,75,9,900,64,1048,0,N,1,Promise to Pay,35,5140573564,True,Escalation,RCCall
593000001497,GRH,NRA English,Jennifer Lee,Team Beta,2026-03-28,270,3,294,84,651,0,N,1,Callback Scheduled,49,9908298683,True,Repeat Caller,RCCall
593000001498,PMR,SAPA English,Maria Santos,Collections South,2025-12-10,20,29,463,10,522,0,N,0,In Queue,37,9736435370,True,,RCCall
593000001499,ACR,IAI English,Maria Santos,Collections North,2026-03-23,60,4,387,110,561,0,N,1,Left Message,23,2725525376,True,First Time Call,RCCall
593000001500,IAI,NRA English,Jennifer Lee,Team Gamma,2026-01-21,247,27,875,37,1186,0,N,0,Resolved,46,9659296831,True,Escalation,RCCall
593000001501,IAI,SAPA English,Amanda Johnson,Team Gamma,2026-01-06,152,2,1071,22,1247,0,N,1,Patient Refused,18,4305707308,True,First Time Call,RCCall
593000001502,RASFA,SAPA English,Brandon Smith,RCM Offshore,2025-05-25,14,17,753,17,801,0,N,1,In Queue,14,9991369488,True,First Time Call,RCCall
593000001503,IAI,SAPA English,Jennifer Lee,Team Beta,2025-11-17,101,16,388,25,530,0,N,1,Disconnected,50,9653112395,True,,RCCall
593000001504,GRH,Espanol,Jerome Viloria,Team Gamma,2025-05-09,111,22,385,94,612,96,Y,0,Patient Refused,15,6764118040,True,Escalation,RCCall
593000001505,TRI,IAI English,Maria Santos,RCM Offshore,2025-09-30,4,10,687,17,718,0,N,1,Resolved,0,9353408644,True,Repeat Caller,RCCall
593000001506,NRA,Outbound Collection,Brandon Smith,Team Beta,2026-03-18,283,12,183,89,567,38,Y,1,Answering Machine,20,6797940751,True,Repeat Caller,RCCall
593000001507,TRI,Outbound Collection,Nicole Brown,Collections North,2025-12-13,107,23,397,102,629,0,N,0,Patient Refused,48,9177643975,True,Escalation,RCCall
593000001508,MRB,SAPA English,Brandon Smith,Collections South,2025-10-23,88,4,170,69,331,0,N,1,Left Message,59,2006732278,True,Escalation,RCCall
593000001509,CRC,SAPA English,Maria Santos,RCM Offshore,2026-01-25,277,19,525,84,905,0,N,1,Promise to Pay,56,4043836613,True,Repeat Caller,RCCall
593000001510,CRC,Espanol,Michael Rivera,RCM Offshore,2025-12-29,173,22,1113,40,1348,0,N,0,Answering Machine,33,7044403281,True,,RCCall
593000001511,SMED,Espanol,Maria Santos,Team Alpha,2026-01-10,189,21,75,66,351,0,N,0,Promise to Pay,47,6590191452,True,,RCCall
593000001512,IAI,IAI English,Jerome Viloria,Team Gamma,2026-03-11,220,5,537,49,811,62,Y,1,In Queue,0,5858595183,True,Escalation,RCCall
593000001513,ACRB,Inbound Main,Christopher Martinez,PXP - Sagility,2026-01-12,52,19,916,28,1015,26,Y,1,Promise to Pay,32,9499320254,True,Escalation,RCCall
593000001514,GRH,CRC English,Sarah Thompson,Team Beta,2025-07-09,157,1,803,15,976,0,N,1,Payment Collected,12,5006532591,True,,RCCall
593000001515,TRI,IAI English,Maria Santos,Team Gamma,2025-11-25,106,5,1178,43,1332,0,N,1,Disconnected,8,3621794662,True,Escalation,RCCall
593000001516,GRH,PMR English,Jerome Viloria,Team Alpha,2025-08-06,222,12,355,35,624,0,N,1,Promise to Pay,21,6269633551,True,Escalation,RCCall
593000001517,PXP,Outbound Collection,Amanda Johnson,PXP - Sagility,2026-02-23,70,26,802,96,994,0,N,0,Answering Machine,0,4158032004,True,Repeat Caller,RCCall
593000001518,NRAA,NRA English,Robert Garcia,Collections South,2025-05-19,238,13,228,28,507,0,N,1,Promise to Pay,15,3804213503,True,Repeat Caller,RCCall
593000001519,ESR,Inbound Main,Robert Garcia,Team Beta,2025-10-10,58,28,692,55,833,0,N,0,Payment Collected,20,3548939075,True,,RCCall
593000001520,IAI,NRA English,Nicole Brown,PXP - Sagility,2025-11-08,108,16,1169,74,1367,36,Y,1,No Answer,25,8214441013,True,,RCCall
593000001521,NRAA,Inbound Main,Amanda Johnson,Collections North,2026-01-02,46,22,825,81,974,0,N,0,Promise to Pay,18,6896300526,True,Escalation,RCCall
593000001522,ACRB,Inbound Main,Maria Santos,Team Gamma,2025-07-14,243,0,845,57,1145,0,N,1,Answering Machine,23,2377259316,True,,RCCall
593000001523,ACRB,Espanol,Brandon Smith,Team Alpha,2025-05-27,196,29,250,30,505,0,N,0,Left Message,36,8702151526,True,,RCCall
593000001524,CRC,IAI English,Brandon Smith,PXP - Sagility,2025-05-17,282,27,982,22,1313,0,N,0,Left Message,19,2042297149,True,,RCCall
593000001525,TRI,Outbound Collection,Michael Rivera,RCM Offshore,2025-10-12,25,27,887,21,960,23,Y,0,Payment Collected,14,8683039510,True,First Time Call,RCCall
593000001526,IAI,Espanol,Robert Garcia,Team Beta,2026-04-01,214,22,135,54,425,0,N,0,Promise to Pay,20,4924538013,True,Repeat Caller,RCCall
593000001527,SAPA,CRC English,Nicole Brown,Team Alpha,2025-09-13,64,14,186,73,337,0,N,1,No Answer,57,5545049063,True,Escalation,RCCall
593000001528,RASFA,IAI English,Ashley Wilson,RCM Offshore,2025-10-07,281,7,550,79,917,0,N,1,Promise to Pay,32,3357448686,True,Escalation,RCCall
593000001529,PMR,CRC English,Jennifer Lee,PXP - Sagility,2026-03-23,51,17,682,16,766,0,N,1,Answering Machine,32,5878829121,True,Repeat Caller,RCCall
593000001530,RASFA,IAI English,Brandon Smith,Collections North,2025-09-06,196,20,635,47,898,0,N,1,Disconnected,36,8079180301,True,Escalation,RCCall
593000001531,MRB,Outbound Collection,Robert Garcia,RCM Offshore,2025-06-20,149,26,1090,8,1273,0,N,0,No Answer,47,8809092377,True,Escalation,RCCall
593000001532,NRA,CRC English,Nicole Brown,RCM Offshore,2025-05-24,103,3,1096,25,1227,0,N,1,Promise to Pay,21,2740422238,True,Repeat Caller,RCCall
593000001533,PXP,NRA English,Christopher Martinez,Collections North,2026-01-25,30,7,504,24,565,0,N,1,No Answer,24,7884631142,True,Repeat Caller,RCCall
593000001534,NRAA,Inbound Main,Brandon Smith,Team Gamma,2025-05-18,288,29,1004,88,1409,0,N,0,Patient Refused,41,2060485560,True,Repeat Caller,RCCall
593000001535,IAI,Outbound Collection,Sarah Thompson,Collections South,2026-01-04,185,23,304,30,542,0,N,0,Left Message,1,9333174813,True,,RCCall
593000001536,CRC,CRC English,Christopher Martinez,RCM Offshore,2025-11-06,172,1,168,75,416,0,N,1,Payment Collected,18,6144194470,True,,RCCall
593000001537,MRB,Inbound Main,Robert Garcia,Team Gamma,2026-01-07,187,29,437,79,732,0,N,0,In Queue,43,2170317818,True,Escalation,RCCall
593000001538,ACR,SAPA English,Brandon Smith,PXP - Sagility,2025-10-04,270,11,198,68,547,0,N,1,Resolved,42,6398486407,True,,RCCall
593000001539,CRC,Inbound Main,Maria Santos,RCM Offshore,2026-04-30,266,23,155,16,460,0,N,0,Disconnected,21,4876194579,True,,RCCall
593000001540,CRC,SAPA English,Jennifer Lee,Collections South,2025-08-27,40,29,1160,23,1252,0,N,0,Promise to Pay,46,6964453433,True,Repeat Caller,RCCall
593000001541,GSIA,IAI English,Amanda Johnson,RCM Offshore,2025-12-04,18,5,1019,114,1156,0,N,1,Answering Machine,56,4591347716,True,First Time Call,RCCall
593000001542,ESR,CRC English,Michael Rivera,Collections North,2025-10-04,243,27,1134,6,1410,0,N,0,No Answer,42,4932154282,True,,RCCall
593000001543,TRI,Inbound Main,Ashley Wilson,Team Beta,2025-12-22,164,9,279,86,538,0,N,1,Answering Machine,35,7698537955,True,Escalation,RCCall
593000001544,IAI,SAPA English,Jennifer Lee,RCM Offshore,2025-07-30,94,3,404,17,518,0,N,1,Callback Scheduled,45,5987714203,True,,RCCall
593000001545,ACRB,Espanol,Jerome Viloria,Team Beta,2026-04-04,273,13,149,108,543,0,N,1,Left Message,29,6729032668,True,,RCCall
593000001546,GRH,PMR English,Robert Garcia,Collections North,2025-09-14,230,25,609,68,932,0,N,0,Patient Refused,14,5973805731,True,First Time Call,RCCall
593000001547,NRA,Inbound Main,Ashley Wilson,Collections South,2025-07-09,113,29,1097,59,1298,1,Y,0,Left Message,2,2273171870,True,Escalation,RCCall
593000001548,IAI,CRC English,Christopher Martinez,RCM Offshore,2026-04-13,173,2,681,67,923,0,N,1,Resolved,54,9728237148,True,First Time Call,RCCall
593000001549,PXP,Outbound Collection,Jerome Viloria,Collections North,2025-12-20,43,27,682,68,820,0,N,0,No Answer,36,2531882987,True,,RCCall
593000001550,ESR,PMR English,Robert Garcia,PXP - Sagility,2025-11-24,195,3,415,16,629,0,N,1,Payment Collected,0,2566310464,True,Repeat Caller,RCCall
593000001551,TRI,SAPA English,Christopher Martinez,RCM Offshore,2026-04-05,251,13,219,40,523,0,N,1,Callback Scheduled,37,7971881905,True,Escalation,RCCall
593000001552,RASFA,PMR English,David Chen,RCM Offshore,2026-03-02,270,5,807,73,1155,260,Y,1,Callback Scheduled,36,4051007399,True,Escalation,RCCall
593000001553,RASFA,IAI English,Jerome Viloria,Team Gamma,2025-09-20,165,14,329,48,556,0,N,1,Callback Scheduled,16,2550327570,True,First Time Call,RCCall
593000001554,GRH,Inbound Main,Amanda Johnson,Team Beta,2025-08-28,275,19,1121,53,1468,157,Y,1,Patient Refused,32,2795714704,True,First Time Call,RCCall
593000001555,CRC,Espanol,Christopher Martinez,RCM Offshore,2025-12-16,241,29,1062,25,1357,0,N,0,Callback Scheduled,2,5930583043,True,Escalation,RCCall
593000001556,IAI,NRA English,Brandon Smith,Collections North,2025-12-12,178,5,1184,104,1471,0,N,1,Wrong Number,0,5767789166,True,Repeat Caller,RCCall
593000001557,ACR,Espanol,Christopher Martinez,Collections North,2026-04-04,81,20,639,59,799,48,Y,1,Wrong Number,32,7209007208,True,First Time Call,RCCall
593000001558,PXP,PMR English,Sarah Thompson,PXP - Sagility,2025-10-15,201,17,151,21,390,0,N,1,Promise to Pay,16,8841547115,True,Escalation,RCCall
593000001559,CRC,Outbound Collection,David Chen,Team Beta,2025-05-05,248,9,947,101,1305,0,N,1,Wrong Number,28,6585442199,True,,RCCall
593000001560,PMR,NRA English,Ashley Wilson,Team Alpha,2025-07-06,130,18,1058,93,1299,0,N,1,Left Message,47,6751609252,True,Repeat Caller,RCCall
593000001561,SAPA,CRC English,David Chen,RCM Offshore,2026-03-06,128,14,388,54,584,0,N,1,No Answer,20,4123135021,False,,RCCall
593000001562,ESR,PMR English,Jerome Viloria,PXP - Sagility,2025-12-12,198,6,944,8,1156,0,N,1,Patient Refused,59,3960452524,True,,RCCall
593000001563,CRC,Outbound Collection,David Chen,Collections South,2025-05-10,246,28,268,47,589,0,N,0,No Answer,41,9487657059,True,,RCCall
593000001564,ESR,Inbound Main,Maria Santos,Team Alpha,2025-08-28,56,19,788,12,875,0,N,1,Answering Machine,12,8399049957,True,Escalation,RCCall
593000001565,GRH,Outbound Collection,Ashley Wilson,Collections North,2026-01-16,137,28,92,72,329,0,N,0,Answering Machine,51,6074346124,True,,RCCall
593000001566,IAI,Inbound Main,Ashley Wilson,PXP - Sagility,2025-09-17,106,7,365,16,494,19,Y,1,Promise to Pay,8,9661250172,True,,RCCall
593000001567,NRAA,PMR English,Michael Rivera,Team Beta,2025-09-04,279,20,967,71,1337,0,N,1,Answering Machine,3,9331615836,True,Repeat Caller,RCCall
593000001568,SAPA,PMR English,Amanda Johnson,Team Beta,2025-07-11,150,20,1111,13,1294,0,N,1,Patient Refused,28,6509183458,True,Escalation,RCCall
593000001569,ACR,Espanol,Amanda Johnson,RCM Offshore,2025-06-01,70,12,63,96,241,19,Y,1,Patient Refused,13,6485938162,True,First Time Call,RCCall
593000001570,SAPA,CRC English,Brandon Smith,PXP - Sagility,2025-12-11,104,27,497,79,707,0,N,0,In Queue,8,9192605094,True,Repeat Caller,RCCall
593000001571,SAPA,Outbound Collection,David Chen,Team Beta,2025-09-09,8,8,695,35,746,0,N,1,Patient Refused,42,5986054659,True,Repeat Caller,RCCall
593000001572,ACRB,Espanol,Ashley Wilson,Collections South,2026-03-08,270,3,772,34,1079,0,N,1,Left Message,14,9333356392,True,First Time Call,RCCall
593000001573,PMR,CRC English,Nicole Brown,PXP - Sagility,2026-01-20,252,20,318,67,657,0,N,1,Patient Refused,45,2431196718,True,,RCCall
593000001574,PMR,Espanol,Maria Santos,Team Alpha,2026-01-16,147,14,900,68,1129,0,N,1,Left Message,24,5428616930,True,Escalation,RCCall
593000001575,PMR,IAI English,Sarah Thompson,RCM Offshore,2025-09-28,218,19,520,59,816,0,N,1,Answering Machine,20,7330645689,True,,RCCall
593000001576,ACRB,PMR English,Christopher Martinez,Team Gamma,2026-01-27,96,2,163,33,294,0,N,1,Patient Refused,26,3685331626,True,First Time Call,RCCall
593000001577,ACR,Outbound Collection,Robert Garcia,PXP - Sagility,2025-07-02,194,3,1080,117,1394,0,N,1,Wrong Number,22,3551271026,True,,RCCall
593000001578,ESR,NRA English,Nicole Brown,RCM Offshore,2025-11-10,39,21,1122,18,1200,0,N,0,Resolved,3,4137592769,True,,RCCall
593000001579,GSIA,IAI English,Jerome Viloria,Team Alpha,2025-11-18,176,7,149,38,370,0,N,1,Left Message,42,2844593011,True,Repeat Caller,RCCall
593000001580,ACRB,SAPA English,Michael Rivera,Collections South,2025-06-18,217,13,370,66,666,0,N,1,Promise to Pay,41,4574679152,True,,RCCall
593000001581,ESR,NRA English,Christopher Martinez,PXP - Sagility,2025-12-16,61,11,613,109,794,0,N,1,In Queue,2,4449679288,True,Repeat Caller,RCCall
593000001582,GRH,IAI English,Michael Rivera,PXP - Sagility,2025-07-21,149,14,966,61,1190,0,N,1,Left Message,29,3845355683,True,First Time Call,RCCall
593000001583,GRH,Outbound Collection,Michael Rivera,Team Alpha,2025-12-13,208,14,66,80,368,0,N,1,Payment Collected,30,2379842873,True,Escalation,RCCall
593000001584,ESR,IAI English,Nicole Brown,PXP - Sagility,2025-08-23,201,10,845,46,1102,0,N,1,Answering Machine,45,4104550461,True,,RCCall
593000001585,PMR,Inbound Main,David Chen,Team Alpha,2026-01-27,248,13,878,109,1248,0,N,1,Callback Scheduled,42,8103171378,True,Escalation,RCCall
593000001586,SAPA,NRA English,Maria Santos,Team Alpha,2025-08-28,296,29,98,29,452,0,N,0,Left Message,51,9877773086,True,Escalation,RCCall
593000001587,MRB,PMR English,Jennifer Lee,Team Beta,2026-03-15,221,28,738,57,1044,0,N,0,Resolved,46,7579537124,True,Escalation,RCCall
593000001588,ESR,IAI English,Jennifer Lee,Team Alpha,2026-01-19,1,28,91,0,120,0,N,0,No Answer,13,2305963800,True,,RCCall
593000001589,SAPA,IAI English,Maria Santos,Team Beta,2026-04-13,208,4,151,25,388,0,N,1,Disconnected,42,6699991587,True,First Time Call,RCCall
593000001590,GSIA,Inbound Main,Ashley Wilson,Team Gamma,2025-09-21,223,29,418,35,705,0,N,0,In Queue,2,2448275135,True,Escalation,RCCall
593000001591,PXP,SAPA English,Ashley Wilson,RCM Offshore,2025-09-29,195,23,461,82,761,0,N,0,Payment Collected,20,3420161494,True,First Time Call,RCCall
593000001592,GSIA,NRA English,Sarah Thompson,Collections South,2026-01-18,158,13,1014,84,1269,0,N,1,No Answer,46,2582281494,True,,RCCall
593000001593,ACR,IAI English,Robert Garcia,Team Gamma,2026-01-26,49,1,78,102,230,0,N,1,Left Message,40,9925399223,True,Repeat Caller,RCCall
593000001594,NRA,NRA English,Amanda Johnson,Collections North,2025-11-26,163,29,680,18,890,0,N,0,Payment Collected,48,4543065899,True,First Time Call,RCCall
593000001595,ACRB,Outbound Collection,Maria Santos,Team Gamma,2026-04-18,26,0,1192,46,1264,0,N,1,Payment Collected,25,2107799354,True,Repeat Caller,RCCall
593000001596,PXP,CRC English,Christopher Martinez,Team Gamma,2025-06-30,294,9,579,96,978,0,N,1,Patient Refused,37,8527723197,True,,RCCall
593000001597,TRI,IAI English,Amanda Johnson,Team Alpha,2025-11-06,85,10,783,57,935,0,N,1,Resolved,10,4978763379,True,First Time Call,RCCall
593000001598,TRI,IAI English,Jerome Viloria,Collections North,2025-09-25,226,0,395,86,707,0,N,1,Answering Machine,4,7607110007,True,First Time Call,RCCall
593000001599,SAPA,PMR English,David Chen,Team Beta,2026-01-29,216,25,908,113,1262,0,N,0,Payment Collected,7,9214451137,True,Escalation,RCCall
593000001600,PMR,Outbound Collection,Nicole Brown,Team Gamma,2025-07-14,107,12,717,102,938,0,N,1,Disconnected,37,4420278787,True,First Time Call,RCCall
593000001601,PMR,IAI English,Maria Santos,PXP - Sagility,2025-10-05,238,18,951,99,1306,0,N,1,Patient Refused,45,5554784143,True,,RCCall
593000001602,IAI,IAI English,Jerome Viloria,Collections North,2025-08-20,28,20,96,2,146,0,N,1,In Queue,34,6727113242,True,Repeat Caller,RCCall
593000001603,CRC,Outbound Collection,Christopher Martinez,Collections North,2026-04-27,174,12,691,8,885,0,N,1,In Queue,31,8993243085,True,Repeat Caller,RCCall
593000001604,NRAA,SAPA English,Ashley Wilson,Team Beta,2025-09-27,163,22,1015,84,1284,0,N,0,Patient Refused,8,5899653600,True,,RCCall
593000001605,PXP,Inbound Main,Ashley Wilson,PXP - Sagility,2025-06-22,191,17,1137,11,1356,0,N,1,Left Message,3,3106634216,True,,RCCall
593000001606,GRH,SAPA English,Amanda Johnson,Collections South,2026-01-20,176,8,584,44,812,0,N,1,Resolved,11,7323688030,False,Repeat Caller,RCCall
593000001607,PXP,Espanol,Sarah Thompson,Team Beta,2026-03-10,132,13,622,44,811,0,N,1,Callback Scheduled,48,8754774779,True,First Time Call,RCCall
593000001608,MRB,NRA English,Nicole Brown,Team Alpha,2025-09-15,45,11,498,108,662,0,N,1,Resolved,11,3512593646,True,,RCCall
593000001609,SAPA,SAPA English,David Chen,RCM Offshore,2026-03-31,90,11,231,63,395,0,N,1,Wrong Number,22,2943900039,True,,RCCall
593000001610,ESR,Inbound Main,Christopher Martinez,Team Gamma,2025-09-10,247,26,448,97,818,0,N,0,Left Message,10,8522073528,True,,RCCall
593000001611,RASFA,CRC English,Sarah Thompson,Collections South,2026-01-27,230,18,430,59,737,0,N,1,Callback Scheduled,33,8348517115,True,Repeat Caller,RCCall
593000001612,SAPA,CRC English,Jerome Viloria,Team Gamma,2025-05-31,158,18,571,40,787,0,N,1,Wrong Number,31,4822227115,True,,RCCall
593000001613,GRH,Espanol,Brandon Smith,Team Alpha,2025-09-23,211,23,1022,74,1330,0,N,0,In Queue,9,2091234900,True,Escalation,RCCall
593000001614,GRH,Inbound Main,Sarah Thompson,PXP - Sagility,2026-03-12,36,24,1070,14,1144,0,N,0,Answering Machine,16,9678629509,True,First Time Call,RCCall
593000001615,CRC,Espanol,Brandon Smith,RCM Offshore,2025-06-15,214,15,394,81,704,0,N,1,No Answer,34,9828355379,True,First Time Call,RCCall
593000001616,TRI,Espanol,Ashley Wilson,Collections South,2026-02-22,183,25,179,0,387,0,N,0,Callback Scheduled,57,6352432656,True,First Time Call,RCCall
593000001617,ACR,PMR English,Amanda Johnson,Team Alpha,2025-11-26,269,11,1197,36,1513,0,N,1,Callback Scheduled,57,4233674204,True,,RCCall
593000001618,SMED,Outbound Collection,Michael Rivera,Team Alpha,2025-07-27,242,28,770,45,1085,0,N,0,Left Message,33,6847532466,True,First Time Call,RCCall
593000001619,ACRB,Inbound Main,Maria Santos,Collections North,2025-09-22,83,17,388,89,577,0,N,1,Payment Collected,15,3307198152,True,,RCCall
593000001620,PXP,Inbound Main,Brandon Smith,Collections North,2025-12-12,20,28,653,85,786,0,N,0,Patient Refused,19,3427944220,True,,RCCall
593000001621,MRB,Espanol,Ashley Wilson,Team Gamma,2025-07-11,186,20,223,111,540,0,N,1,Left Message,0,5689109983,True,,RCCall
593000001622,SMED,PMR English,Robert Garcia,PXP - Sagility,2026-02-09,49,6,563,85,703,2,Y,1,Payment Collected,20,2861632262,True,Escalation,RCCall
593000001623,TRI,CRC English,Jennifer Lee,PXP - Sagility,2025-11-05,42,5,456,34,537,0,N,1,Resolved,52,4235876266,True,,RCCall
593000001624,SMED,PMR English,Jennifer Lee,PXP - Sagility,2026-02-05,228,28,510,81,847,0,N,0,Wrong Number,30,4922698637,True,Escalation,RCCall
593000001625,SMED,SAPA English,Michael Rivera,Collections North,2025-12-27,73,2,969,55,1099,18,Y,1,Promise to Pay,57,4779863685,True,Repeat Caller,RCCall
593000001626,PMR,PMR English,Amanda Johnson,Team Beta,2025-06-19,134,11,630,80,855,0,N,1,Resolved,50,2140517345,True,First Time Call,RCCall
